id,loan_amnt,int_rate,estimated_default_prob,expected_profit
139968204,5000,15.02,0.441727604073281,419.262569340966
139684386,35000,15.02,0.441729082358751,2934.830214040046
140665974,10000,15.02,0.4417323741191,838.5179740731119
139868269,4500,15.02,0.441737655945993,377.3295183461033
139856620,5000,15.02,0.441743974716254,419.2502749880933
139077218,3500,15.02,0.44176014880751,293.466689771892
140745978,7500,15.02,0.441760886736921,628.8563610908585
140193428,35000,15.02,0.441761324932472,2934.6607148299945
139654093,12000,15.02,0.441780967845639,1006.1339835550202
140975261,36700,15.02,0.441781832658718,3077.088332562043
140613284,10000,15.02,0.441800023664835,838.4163644554179
139706131,40000,15.02,0.441801165493187,3353.658597716932
140654829,24000,15.02,0.44180554868439,2012.1793581025113
139633148,20000,15.02,0.441810171165826,1676.8022458178586
140563674,22200,15.02,0.441811486406642,1861.2461072662365
139708761,5000,15.02,0.441831092088531,419.1848498415132
140984210,28000,15.02,0.441835118122495,2347.4182272240355
133040215,8000,15.02,0.441844476058176,670.6796775684957
140375618,4000,15.02,0.441845632250955,335.33914414362624
139535492,6000,15.02,0.44186283308623,502.9932148226896
140352990,7000,15.02,0.441868610800533,586.8193426043197
140012983,5600,15.02,0.441884341668509,469.44224253578375
139505819,5000,15.02,0.441887612265517,419.14240318859675
140058520,10000,15.02,0.441892414158654,838.2775939337017
139728674,6000,15.02,0.441893023470575,502.9660072483178
140701944,20000,15.02,0.441894824071697,1676.5479484886223
139505394,35000,15.02,0.441901907186756,2933.9216739192234
139240274,2000,15.02,0.441904253346644,167.65196229466815
139833989,10000,15.02,0.44191317631982,838.2464091676302
140167729,12000,15.02,0.441922505976395,1005.8788752281458
140610578,12000,15.02,0.441952160677037,1005.8254255957086
139443670,33000,15.02,0.441954083536469,2766.010389543138
139708246,8000,15.02,0.441968420191844,670.5307462974802
139339414,12000,15.02,0.441989102638044,1005.7588414051895
141019548,35000,15.02,0.4419918903854,2933.4486322439525
139661259,5600,15.02,0.441995165019463,469.3490267988293
138264392,10000,15.02,0.442008259038169,838.1035949246702
140343087,5975,15.02,0.442016800103807,500.759232830839
140294851,5000,15.02,0.442025984024195,419.0384859978295
139880681,22000,15.02,0.442030377235646,1843.7548214625315
139870175,10000,15.02,0.442031940900764,838.0680247670524
140620155,8000,15.02,0.442034855148008,670.4509180541536
140681109,4000,15.02,0.442041893673235,335.22123028112037
139087426,10000,15.02,0.442068094277305,838.0137223954879
139661744,16000,15.02,0.442070483958092,1340.8162129519133
